"#Separate class not required.\
"##Excessively short identifiers:  \
The name of a variable should reflect its function unless the function is obvious.","CodeBrag",5
"Code-smell:
Too many branches used","Phabricater",4
"Duplicated code. Bad smell.","CodeBrag",4
"trailing whitespace\
PEP-8 whitespace standards","GamifiedSD",2
"Using global variables leads to loss of encapsulation.","Github",4
"bug: Player doesn't jump.","Bitbucket",5
"code smell : Contrived complexity :  a simple function can be used instead of the adding all elements differently.","Github",4
"Overall Score : -18.40/10","Bitbucket",1
"The functions getPosition(), checkWall(), checkCollision() and collectCoin() not present.","Github",4
"code smell: function move is a long method","Github",4
"PEP-8 standard violation:
Binary comparison operator (in this case, == ) should be surrounded by a blank space on either side of the operator.","Phabricater",2
"imports need to be done in separate lines not by commas.  PEP8 violation ","Bitbucket",2
"Use of Magic numbers.","GamifiedSD",3
"Cant use import statements inside functions.Should be done seperately outside","Bitbucket",3
"Code not indented properly .\
Please indent .","GamifiedSD",2
"Imports should usually be on separate lines. PEP8 standards violated.","Github",2
"Modularity  , Polymorphism , Encapsulation  are not implemented.","Github",4
"There must be at least  2 spaces before inline comment, violaton of pep8","CodeBrag",2
"A player never collides with a fireball if he is at the middle of a ladder. -> BUG","GamifiedSD",4
"magic numbers used","GamifiedSD",3
"Unnecessary semicolon used","Phabricater",1
"avoid code redundancy by using functions","GamifiedSD",4
" 2 blank lines should be present.","Phabricater",2
"Hard-coded board.
Should have used loops instead of completely hard coding the board. Loops make it easier to modify the game board and reduce redundant lines.","Phabricater",5
"PEP8: line too long","Bitbucket",2
"all the classes should be in different modules","Bitbucket",4
"Pointless statement","Phabricater",1
"Should be used in main function","Github",4
"Invalid variable name. Not as per PEP-8 standards.","Bitbucket",3
"Use communicative variable names.Exactly one space is required after comma. PEP-8 standards violated","Github",2
"repetitive  call to self.x , could have called once and used multiple times","CodeBrag",4
"There are classes for donkey and person and player.Please check again","Phabricater",3
"Extra white spacing","GamifiedSD",2
"**codesmell**
 this is a lazy class","Phabricater",4
"PEP-8 standard violation:
Binary augmented assignment operator should be surrounded by a blank space on either side of the operator.","Phabricater",2
"This method could have been a function as there is no self use.","Github",4
"Hardcoding is a bad practice","CodeBrag",4
"Too many branches. Code smell. Cyclomatic complexity.","Bitbucket",4
"Unused variable 'p' (unused-variable)","CodeBrag",2
"@yogesh.sharmaakaruler@gmail.com : Please read instructions. This is a python 3 code","GamifiedSD",4
"such as fireballs","CodeBrag",4
"code smell: lazy classBad code smell:  Too few public methods(0/2)","Github",4
"Functionality:
Fire ball not randomly generated.
Fire ball does not move.","Phabricater",4
"PEP-8 standard violation:
Invalid variable names. As per PEP-8, for variables, 
> Use the function naming rules: lowercase with words separated by underscores as necessary to improve readability

","Phabricater",3
"Code Smell (Long Function): A function should ideally be <=20 lines. This function has 94 statements!","Bitbucket",5
"=Inconsistent method name=
should have used update or changeposition as method name","Phabricater",4
"PEP-8 standards violation:   No space allowed before comma and line too long","Github",2
"function collectCoin is missing","Bitbucket",4
"Code Smell
Function definition too long 
divide into shorter functions ","Phabricater",4
"Line too long: according to Pep8 guidelines","GamifiedSD",2
"not showing transition while climbing up or down the stairs.","GamifiedSD",4
"pep8:
names of functions should be small letters. Multi-case is allowed to increease readability and understandability.","Phabricater",3
"Not getting down along broken ladders.","GamifiedSD",4
"PEP-8 standard violation:
Missing function docstring. (line 156).
","Phabricater",3
"This class does not do anything.","CodeBrag",4
"PEP 8 violated Invalid variable name fl","Github",3
"Unused time module. Only modules which have to be used are to be imported.","Github",2
"Missing module level docstring and docstring for all methods.. Bad code style","CodeBrag",3
"Dead code, thus a code smell.","CodeBrag",4
"Feature not implemented:
fireball does not disappear on going to lower left corner","Phabricater",4
"No class docstring","CodeBrag",3
"bad codesmell:
Make a separate class to initiate variables","Phabricater",4
"BUG:
Fireball not randomly generated itself/ from the monkey.
Fireball doesn't move.
","Phabricater",4
"Bug: fireballs move only when a key to move the player is pressed.","Github",4
"This class should be placed under a super class like Board class.","GamifiedSD",4
"Above code is repeated many times.","CodeBrag",4
"hardcode the background measures
use:
background_x=1024
background_y=750","Phabricater",4
"unused modules tty and sys","CodeBrag",2
"board not clearing just player shifting when player looses a life.","GamifiedSD",4
"Unused import","Bitbucket",2
"redundant code structure. every for loop uses similar code. could have used a function or fit all in 1 for loop . code smell.","CodeBrag",5
"No value passed for parameter 'fireballlist' in function call.","Bitbucket",5
"Bad indentation. Used 3 spaces instead of 4 according to pylint! (PEP-8 standards)","Github",3
"Unexplained variables","CodeBrag",3
"init method from base class 'Person' is not called.","Bitbucket",4
"__ Too many blank lines left between classes __","CodeBrag",2
"Missing Method Docstring","Bitbucket",3
"code smell class too large","Bitbucket",4
"code smell: Feature envy class (extensive use of methods of another class)","Github",4
"Excessive use of literals.Hard coded board.It should be created dynamically.","Github",4
"Redefining name 'board' from outer scope(line 278).","Bitbucket",4
"DonkeyKong class should be inherited from Person class","Github",4
"Code Smell: Dead code, this does nothing","Phabricater",4
"no it is very easy to climb the ladder up ordown :)","GamifiedSD",4
"PEP-8 standard violation: No space allowed after bracket","Bitbucket",2
"Lives are not implemented.","Phabricater",4
"Combinitorial Explosion\
code duplication 71-74 similar to 51-54 , 56-59 ,61-64 ,66-69 ","GamifiedSD",4
"Jump not implemented, J does nothing","GamifiedSD",4
"1 line should be left after a function.","Phabricater",2
"Code Smell : There are the following issues in this class : 1. Excessive use of literals: these should be coded as named constants, to improve readability and to avoid programming errors .","Github",4
"Code Smell:Too few public methods (0), should be atleast 2.","Bitbucket",3
"Constants are usually defined on a module level and written in all capital letters with underscores separating words.  \
Examples include MAX_OVERFLOW and TOTAL .","CodeBrag",3
"No space after comma","GamifiedSD",2
"Invalid attribute name \""__sClass\"" (invalid-name), use small case","CodeBrag",3
"Super init not called. Improper inheritance","Github",4
"redefinition of the same global constants,could have rather made a constants module and imported it","Bitbucket",3
"it is difficult to climb ladder due to the movement of player by one click is near to width of ladder","CodeBrag",4
"randomisation or usage of for loops would be better than hard coding. Takes lot of time to debug.","CodeBrag",4
"Duplicated code:
Writing the  functions moveUP/DOWN/LEFT/RIGHT could have been avoided by making the class Fireball inherit from the class person.","Phabricater",5
"Documentation string missing everywhere.","CodeBrag",3
"clock.tick(20) limits the frame rate, faster computers won't be able to take advantage of higher processing power.","Github",4
"PEP8 violation: Use of no whitespaces around assignment operator","Github",2
"This code do not display the score. It will not work","CodeBrag",4
"PEP8 Violation : Whitespace error","Github",4
"getposition() function in Player class won't return any value.It just changes the position of the player.","CodeBrag",4
"Old-style class defined. (old-style-class)","CodeBrag",2
"Unnecessary public variable defined.","GamifiedSD",4
"bug in coin collection.player is not collecting coins while moving backwards.","Github",5
"Code Smell: class Fireball is a Feature Envy class ( too much use of methods of class Board). ","Github",5
"usage of more than 79 charecters in one line","GamifiedSD",2
